word,phonetic,translation,tag
retrieve,ri'tri:v,"vt. 取回, 挽回, 弥补, 恢复, 补偿, 回忆, 检索\nvi. 找回猎物\nn. 取回, 恢复, 救险球\n[计] 检索",ielts
retrospect,'retrәspekt,"n. 回顾, 追忆, 回溯\nv. 回顾, 追忆",ielts
return,ri'tә:n,"n. 回来, 返回, 来回票, 归还, 报答, 利润率, 报告书\na. 返回的, 回程的, 报答的, 反向的, 重现的, 复原的\nvi. 返回, 归还, 回来\nvt. 归还, 还, 回报, 产生, 反射, 报告, 申报, 退回\n[计] 返回",ielts
revelation,.revi'leiʃәn,"n. 揭露, 泄露, 发觉, 默示, 启示",ielts
revenge,ri'vendʒ,"n. 报仇, 复仇, 报复\nvt. 报仇, 报复",ielts
revenue,'revinju:,"n. 收入, 岁入, 税收, 税务局\n[经] 岁入, 税收, 税务局",ielts
reverent,'revәrәnt,"a. 尊敬的, 虔诚的",ielts
reverse,ri'vә:s,"n. 相反, 背面, 倒退, 挫折, 失败\na. 反面的, 相反的, 反向的, 颠倒的\nvt. 使颠倒, 使逆转, 使倒退, 使反向\nvi. 倒退, 反向, 倒转, 反转\n[计] 反转",ielts
review,ri'vju:,"n. 检讨, 复习, 回顾, 检阅, 评论\nvt. 温习, 检讨, 评论, 再检察, 复审\nvi. 复习功课, 写评论",ielts
revise,ri'vaiz,"n. 校订, 修正, 改样\nvt. 校订, 修正, 校正",ielts
revision,ri'viʒәn,"n. 校订, 修正, 修订本, 修订版\n[计] 修订版",ielts
revive,ri'vaiv,"vt. 使苏醒, 使复兴, 使振奋, 回想起, 重播\nvi. 苏醒, 复活, 复兴, 恢复精神",ielts
revolt,ri'vәult,"n. 叛乱, 反抗, 反感\nvi. 叛乱, 反抗, 起义, 厌恶, 反感\nvt. 使反感, 使恶心",ielts
revolve,ri'vɒlv,"v. (使)旋转, 反复考虑, 循环出现",ielts
reward,ri'wɒ:d,"n. 报酬, 酬谢, 赏金\nvt. 奖赏, 酬谢, 给...应有报应",ielts
rhetoric,'retәrik,"n. 修辞, 修辞学, 雄辩(术)",ielts
rhythm,'riðәm,"n. 旋律, 节奏, 韵律, 匀称, 张弛节律\n[医] 节律",ielts
ribbon,'ribәn,"n. 缎带, 色带, 带状物\nvt. 用丝带装饰, 把...撕成条状\nvi. 形成带状\n[计] 带状条, 格式栏",ielts
rice,rais,"n. 米, 米饭, 稻\nvt. 将...压成米粒状",ielts
riders,ˈraɪdəz,n. 骑（马、自行车等）的人( rider的名词复数 ); 乘客; 附文; 附加条款,ielts
ridge,ridʒ,"n. 脊, 山脊, 山脉\n[医] 嵴, 脊, 棱线",ielts
ridiculous,ri'dikjulәs,"a. 荒谬的, 可笑的",ielts
rig,rig,"n. 装备, 帆装\nvt. 装配, 装扮, 给船装帆, 垄断, 操纵",ielts
righteous,'raitʃәs,"a. 公正的, 正义的, 正直的\n[法] 正直的, 正当的, 正义的",ielts
rigid,'ridʒid,"a. 坚硬的, 刚性的, 严格的, 精密的, 刻板的",ielts
rigorous,'rigәrәs,"a. 严厉的, 严酷的, 严格的, 苛刻的, 严密的, 精确的",ielts
rim,rim,"n. 边, 轮缘, 框\nvt. 镶边, 为...装边\nvi. 形成边缘",ielts
riot,'raiәt,"n. 暴动, 喧闹, 放纵\nvi. 发动, 暴动, 纵情, 放荡\nvt. 浪费, 挥霍",ielts
rip,rip,"n. 裂痕, 破绽, 拉裂, 浪子, 巨浪\nvi. 被拉开, 裂开, 猛冲\nvt. 撕, 扯, 劈",ielts
ripple,'ripl,"n. 涟波, 涟漪, 波纹, 粗钢梳\nvt. 使起涟漪\nvi. 起微波, 起潺潺声",ielts
rising,'raiziŋ,"n. 上升, 造反, 叛乱\na. 上升的, 高涨的, 新兴的",ielts
risks,,"n. 风险, 危险（risk复数）",ielts
ritual,'ritʃuәl,"n. 仪式, 典礼, 宗教仪式\na. 仪式的, 依仪式进行的",ielts
rival,'raivl,"n. 对手, 竞争者\na. 竞争的",ielts
rivers,,n. 里弗斯（人名）；河流州（尼日利亚州名）；河水钻,ielts
rivet,'rivit,"n. 铆钉\nvt. 用铆钉固定, 敲进去, 注目, 吸引住",ielts
road,rәud,"n. 路, 道路, 公路, 途径, 方法\n[法] 公路, 道路, 行车道",ielts
roam,rәum,"v. 漫游, 闲逛, 徜徉\nn. 漫步, 漫游",ielts
roar,rɒ:,"n. 吼, 咆哮, 轰鸣\nvi. 吼, 大声说出, 叫喊, 喧闹\nvt. 呼喊, 使轰鸣",ielts
roast,rәust,"n. 烤肉, 烘烤, 嘲笑\na. 烘烤的, 烤过的\nvt. 烤, 炙, 烘焙, 嘲笑\nvi. 烤, 炙, 烘焙",ielts
robber,'rɒbә,"n. 强盗, 盗贼",ielts
robots,,n. 机器人（robot的复数形式）,ielts
robust,rәu'bʌst,"a. 健康的, 强健的, 要用力气的, 坚定的, 粗野的\n[计] 健壮性",ielts
rock,rɒk,"n. 岩石, 岩礁, 石头, 基石, 暗礁, 摇动, 摇滚乐\nvt. 摇摆, 摇动, 使摇晃, 使动摇\nvi. 摇, 摇动",ielts
rocks,,"n. 岩石, 岩礁；岩石礁石（rock复数形式）",ielts
role,rәul,"n. 角色, 职责, 任务\n[医] 作用, 功用",ielts
roll,rәul,"n. 卷, 滚动, 名单, 案卷, 压路机\nvi. 滚, 滚动, 飘流, 起伏, 卷, 绕\nvt. 使滚动, 卷, 绕",ielts
room,ru:m,"n. 房间, 空位, 场所\nvi. 住宿, 居住\nvt. 留宿",ielts
roommate,,n. 住在同室的人,ielts
rot,rɒt,"n. 腐烂, 腐蚀, 败坏\nvi. 腐烂, 烂, 堕落, 憔悴\nvt. 使腐烂, 使腐朽, 使堕落",ielts
rotate,'rәuteit,"a. 辐状的\nvt. 使旋转, 使转动, 使轮流\nvi. 旋转, 循环\n[计] 旋转",ielts
rough,rʌf,"n. 粗糙的东西, 毛坯, 未加工品, 梗概, 草图, 暴徒, 艰难\na. 粗糙的, 粗暴的, 蓬乱的, 草率的, 大致的, 简陋的, 暴风雨的, 艰难的\nvt. 使粗糙, 使不平, 使蓬乱, 粗制, 草拟, 粗暴对待, 对...动粗\nvi. 变粗糙\nadv. 粗糙地, 粗暴地",ielts
rouse,rauz,"n. 觉醒, 奋起, 干杯\nvt. 唤醒, 鼓舞, 激动, 使振奋, 惊起\nvi. 醒来, 奋起",ielts
route,ru:t,"n. 路径, 途径, 路线\nvt. 确定路线, 按规定路线发送\n[计] 传递, 路由设定程序",ielts
routine,ru:'ti:n,"n. 常规, 日常工作, 惯例, 例行公事\na. 日常的, 常规的\n[计] 例程",ielts
rows,,n. 返回引用中的行数；行（row的复数形式）,ielts
royal,'rɒiәl,"n. 王室, 皇族\na. 王室的, 皇家的, 盛大的, 庄严的",ielts
rub,rʌb,"n. 摩擦, 困难, 障碍, 磨损处\nvt. 擦, 搓, 摩擦, 惹怒\nvi. 摩擦, 擦破",ielts
rubber,'rʌbә,"n. 橡皮, 橡胶, 做摩擦动作的人, 按摩师, 决胜盘\nvt. 用橡胶制造, 涂橡胶于",ielts
rubbish,'rʌbiʃ,"n. 废物, 垃圾, 胡说",ielts
ruffle,'rʌfl,"n. 皱褶, 波纹, 生气, 混乱\nvt. 弄皱, 触怒, 洗(牌), 连续轻擂(鼓)\nvi. 起皱, 发脾气, 连续轻擂",ielts
ruinous,'ruinәs,"a. 破坏性的, 招致毁灭的",ielts
rule,ru:l,"n. 规则, 统治, 控制, 支配, 规律, 标准, 章程, 破折号, 铅线\nvt. 规定, 统治, 管理, 控制, 支配, 裁决\nvi. 统治, 管辖, 裁定\n[计] 规则, 水线",ielts
rules,,n. 规则；条例（rule的复数形式）,ielts
rumour,'ru:mә,"n. 谣言, 传闻\nvt. 谣传",ielts
rupture,'rʌptʃә,"n. 破裂, 断裂, 裂开, 决裂, 不和\nv. (使)破裂",ielts
rural,'ruәrәl,"a. 乡下的, 田园的, 乡村风味的\n[法] 农村的, 乡村的, 有关农业的",ielts
Russia,'rʌʃә,"n. 俄国, 俄罗斯\n[法] 俄罗斯, 苏联",ielts
rust,rʌst,"n. 锈, 生锈, 衰退\nvi. 生锈, 衰退\nvt. 使生锈, 腐蚀",ielts
ruthless,'ru:θlis,"a. 无情的, 残忍的, 毫不留情的, 彻底的\n[法] 无情的, 残忍的",ielts
sabotage,'sæbәtɑ:ʒ,"n. 怠工, 破坏活动, 破坏\nvi. 从事破坏活动\nvt. 妨害, 破坏",ielts
sack,sæk,"n. 麻布袋, 洗劫\nvt. 把...装入袋, 洗劫",ielts
sacred,'seikrid,"a. 神圣的, 献给上帝的, 庄严的, 祭祀的\n[法] 神圣的, 不可侵犯的",ielts
sacrifice,'sækrifais,"n. 牺牲, 供奉, 祭品\nvt. 牺牲, 祭祀, 贱卖\nvi. 献祭",ielts
saddle,'sædl,"n. 鞍, 马鞍, 车座, 鞍状物\nvt. 装以马鞍, 使负担\nvi. 跨上马鞍",ielts
safari,sә'fɑ:ri,"n. 旅行, 旅行队, 科学考察",ielts
safe,seif,"n. 保险箱, 冷藏室\na. 安全的, 可靠的, 平安的, 稳健的, 有把握的",ielts
safeguard,'seifgɑ:d,"n. 保卫, 保护措施, 防护设施\nvt. 保卫, 保护",ielts
safety,'seifti,"n. 安全, 保险, 平安, 保安设备\nvt. 保护, 防护",ielts
sailing,'seiliŋ,"n. 航行, 航海术, 启航\na. 航行的",ielts
sake,seik,"n. 目的, 缘故, 理由",ielts
salad,'sælәd,n. 色拉,ielts
salary,'sælәri,n. 薪水\nvt. 给...加薪,ielts
sale,seil,"n. 出售, 卖, 拍卖, 销售额, 廉价出售\n[经] 卖, 出售; 销售(货)",ielts
sales,,a. 销售的\n[计] 销售,ielts
saline,'seilain,"a. 盐的, 苦涩的, 由碱金属(或含镁之盐类)组成的\nn. 盐湖, 盐田, 碱盐泻药, 生理盐水",ielts
salute,sә'lu:t,"vi. 行礼, 致意, 问候, 放礼炮\nvt. 向...致意, 迎接, 赞扬\nn. 招呼, 敬礼, 礼炮",ielts
salvage,'sælvidʒ,"n. 海上救助, 抢救, 打捞, 抢救出来的财物\nvt. 海上救助, 抢救, 打捞, 营救\n[计] 文件恢复程序",ielts
sample,'sæmpl,"n. 样品, 范例, 样本\nvt. 抽样, 尝试\n[计] 示例, 字样",ielts
sanction,'sæŋkʃәn,"n. 核准, 制裁, 处罚, 约束力\nvt. 制定制裁规则, 认可, 核准, 同意",ielts
sandwich,'sændwitʃ,"n. 三明治, 夹心面包, 夹层板\nvt. 插入, 夹入, 把...制成三明治",ielts
sanitary,'sænitәri,a. 卫生的\nn. 公共厕所,ielts
sanity,'sæniti,"n. 神智健全, 头脑清楚, 通情达理\n[医] 精神健全",ielts
sarcasm,'sɑ:kæzm,"n. 挖苦, 讽刺, 讽刺话, 讽刺性",ielts
satellite,'sætlait,"n. 人造卫星\n[医] 伴行静脉, 陪静脉, 陪病部, 随体, 卫星",ielts
satisfaction,.sætis'fækʃәn,"n. 满足, 满意, 快事, 赔偿, 赎罪, 报仇的机会\n[经] 偿还, 赎回",ielts
saturate,'sætʃәreit,"vt. 使渗透, 浸透, 使充满, 使饱和\na. 浸透的, 饱和度高的, 深颜色的\nn. 饱和化合物, 饱和脂肪酸",ielts
Saturday,'sætәdi,n. 星期六,ielts
sauce,sɒ:s,"n. 酱油, 调味汁, 酱\nvt. 给...调味, 使增加趣味",ielts
savage,'sævidʒ,"a. 未开化的, 野蛮的, 无礼的, 残酷的, 原始的, 粗鲁的, 未开发的\nvt. 用暴力对付, 凶猛攻击\nn. 原始人, 粗鲁人",ielts
saving,'seiviŋ,"n. 存款, 挽救, 节约\na. 搭救的, 节约的, 保留的, 补偿的\nprep. 除...之外",ielts
savings,'seiviŋz,"n. 储蓄, 存款\n[经] 储金, 储蓄",ielts
say,sei,"vt. 说, 讲, 念, 说明, 指明\nvi. 说, 讲\nn. 意见, 发言权",ielts
scale,skeil,"n. 刻度, 衡量, 比例, 比例尺, 数值范围, 等级, 规模, 天平, 秤, 鳞, 积垢\nvt. 依比例决定, 攀登, 测量, 绘制, 刮鳞, 使生垢, 过秤\nvi. 剥落, 生水垢, 重量为, 攀登, 衡量\n[计] 刻度",ielts
scalpel,'skælpәl,n. 解剖刀\nvt. 用解剖刀切开,ielts
scan,skæn,"n. 审视, 浏览, 扫描, 细查\nvt. 细看, 浏览, 扫描, 详细调查, 标出格律\nvi. 押韵, 扫描\n[计] 网络软件目录, 编码与分析系统",ielts
scandal,'skændәl,"n. 丑闻, 中伤, 耻辱, 反感, 流言蜚语\n[法] 丑事, 丑闻, 干丑事的人",ielts
scant,skænt,"a. 不充分的, 不足的\nvt. 减少, 吝啬, 限制, 藐视, 忽略",ielts
scapegoat,'skeipgәut,"n. 替罪羔羊, 替人顶罪者, 替身\n[法] 替罪羊, 代人受过者",ielts
scar,skɑ:,"n. 疤痕, 伤痕, 悬崖\nvi. 结疤, 愈合, 痊愈\nvt. 使有伤痕",ielts
scarce,skɑ:s,"a. 难得的, 稀罕的, 缺乏的",ielts
scarcely,'skɑ:sli,"adv. 简直不, 一定不, 仅仅",ielts
scatter,'skætә,"n. 消散, 分散, 散播, 散射, 散布, 酒馆\nvi. 散布, 散播, 消散\nvt. 使消散, 使分散, 撒, 散布, 散播, 散射\n[计] 散点图",ielts
scenery,'si:nәri,"n. 风景, 景色, 舞台布景",ielts
scent,sent,"n. 气味, 香味, 香水, 踪迹, 痕迹, 线索, 嗅觉\nvt. 闻出, 嗅, 发觉, 使充满气味\nvi. 嗅猎, 发出气味",ielts
sceptical,'skeptikl,"a. 怀疑论的, 怀疑的",ielts
schedule,'skedʒuәl,"n. 时间表, 一览表, 计划表, 议事日程\nvt. 预定, 编制目录, 制...表, 安排",ielts
scheme,ski:m,"n. 方案, 计划, 组合, 系统, 图解, 诡计, 阴谋\nv. 计划, 设计, 图谋, 策划",ielts
scholarship,'skɒlәʃip,"n. 学问, 学术成就, 奖学金",ielts
school,sku:l,"n. 学校, 鱼群, 门派, 学派\nvt. 教育, 训练, 培养\nvi. 成群地游",ielts
science,'saiәns,"n. 科学, 学科, 学问, 自然科学\n[医] 科学",ielts
scientific,.saiәn'tifik,"a. 科学的, 系统的, 符合科学规律的\n[计] 科学记数法",ielts
scientists,'saɪəntɪsts,n. 科学家( scientist的名词复数 ),ielts
scissors,'sizәz,pl. 剪刀\n[医] 剪,ielts
scold,skәuld,"n. 好骂街的人, 责骂\nv. 责骂",ielts
scoop,sku:p,"n. 铲子, 勺子, 穴, 口, 独家新闻\nvt. 汲取, 舀取, 挖空, 抢先报道",ielts
scorch,skɒ:tʃ,"n. 烧焦, 枯萎\nv. 烧焦, 拷焦, (使)枯萎, 讽刺",ielts
score,skɒ:,"n. 得分, 抓痕, 二十个, 刻痕, 帐目, 乐谱, 起跑线, 终点线, 大量\nvt. 刻划, 划线, 获得, 评价, 把...记下\nvi. 刻痕, 记分, 得分\n[计] 得分",ielts
scorn,skɒ:n,"n. 轻蔑, 藐视, 嘲笑, 被嘲弄的人\nvt. 轻蔑, 不屑做",ielts
Scotland,'skɒtlәnd,n. 苏格兰,ielts
scotsman,'skɔtsmәn,n. 苏格兰人,ielts
scout,skaut,"n. 守候, 侦察, 搜索, 侦察员, 侦察机\nvi. 守候, 侦察, 巡视, 嘲笑\nvt. 侦察, 跟踪, 发现, 监视, 嘲弄",ielts
scrap,skræp,"n. 碎片, 残余物, 些微, 片断, 铁屑, 吵架\nvt. 扔弃, 敲碎, 拆毁\nvi. 互相殴打\na. 零碎拼凑成的, 废弃的",ielts
scrape,skreip,"n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境\nvi. 刮掉, 擦掉, 刮出刺耳声\nvt. 刮, 擦, 擦伤, 挖成, 积蓄",ielts
scratch,skrætʃ,"n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线\nvt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉\nvi. 搔, 抓, 发刮擦声, 勉强糊口\na. 碰巧的, 凑合的, 打草稿用的\n[计] 擦除",ielts
screw,skru:,"n. 螺旋, 螺杆, 螺钉, 螺旋桨, 吝啬鬼\nvt. 调节, 扭紧, 旋, 拧, 加强, 压榨, 勒索\nvi. 转动, 旋, 拧",ielts
script,skript,"n. 手迹, 手稿, 正本, 手写体\nvt. 改编为演出本\n[计] 手写体, 小型程序",ielts
scroll,skrәul,"n. 卷轴, 画卷, 名册, 条幅, 滚动\nv. (使)成卷形\n[计] 滚动",ielts
scrupulous,'skru:pjulәs,"a. 小心谨慎的, 细心的",ielts
scrutiny,'skru:tini,"n. 细看, 仔细检查, 监视, 选票检查\n[经] 复查, 评核, 仔细检查",ielts
sculpture,'skʌlptʃә,"n. 雕刻, 雕塑\nvt. 雕刻, 雕塑\nvi. 当雕刻师",ielts
scum,skʌm,"n. 浮渣, 糟粕, 浮藻, 熔渣, 不起好作用的人\nvt. 撇去(浮沫)\nvi. 产生泡沫",ielts
seafood,'si:fu:d,"n. 海味, 海鲜, 鱼类",ielts
seal,si:l,"n. 印章, 封条, 海豹, 海豹皮, 火漆, 封蜡, 玺, 保证, 批准, 象征, 标志\nvt. 封闭, 盖印, 盖章\nvi. 猎海豹",ielts
seam,si:m,"n. 缝合线, 衔接口, 接缝, 线缝, 伤疤\nvt. 缝合, 接合, 焊合, 使留下伤痕\nvi. 裂开, 发生裂痕",ielts
season,'si:zn,"n. 季节, 时节, 当令期, 时期\nvt. 给...调味, 使成熟, 使老练, 缓和\nvi. 变干燥",ielts
seasoned,'si:znd,"a. 经验丰富的, 老练的",ielts
seat,si:t,"n. 座, 座位, 位子, 席位, 所在地\nvt. 使坐下, 使就座, 为...设座于, 使就职\nvi. 安装在底座上",ielts
seats,,"n. 座椅, 座位（seat的复数形式）",ielts
seclude,si'klu:d,"vt. 使隔离, 使孤立, 隔开",ielts
second,'sekәnd,"n. 秒, 瞬间, 第二名, 支持者, 助手\na. 第二的, 其次的, 次要的, 附加的, 辅助的\nnum. 第二\nvt. 当...助手, 支持",ielts
second-hand,'sekәnd'hænd,"a. 用过的, 旧货的, 旧的, 间接的, 传来的, 第二手的\n[机] 半新的, 旧货",ielts
secondary,'sekәndәri,"a. 中级的, 中等的, 次要的, 第二的, 从属的, 辅助的\n[化] 仲(指CH-3...CH(CH-3)-型支链烃基或指二元胺及R-2CHOH型的醇); 第二",ielts
secretary,'sekrәtәri,"n. 秘书, 书记, 大臣\n[经] 秘书",ielts
secretion,si'kri:ʃәn,"n. 分泌, 分泌物, 分泌液, 隐蔽\n[医] 分泌; 分泌物",ielts
section,'sekʃәn,"n. 区段, 部分, 区域, 节, 截面, 处, 科, 区, 扇区\nvt. 把...分段, 把...切片\nvi. 被切成片\n[计] 扇区",ielts
sectional,'sekʃәnl,"a. 部分的, 部门的, 节的, 截面的\nn. 组合式家具",ielts
sector,'sektә,"n. 扇形, 部门, 部分, 函数尺, 象限仪, 段, 区段\nvt. 把...分成扇形\n[计] 扇面; 扇区; 段; 区段",ielts
secular,'sekjulә,"n. 修道院外的教士\na. 世俗的, 现世的, 长期的",ielts
sediment,'sedimәnt,"n. 沉淀物, 沉积\n[化] 沉降物; 沉积物",ielts
seemingly,'si:miŋli,"adv. 看来似乎, 表面上看来",ielts
seep,si:p,"vi. 渗出, 渗流, 漏\nn. 小泉, 水陆两用吉普车",ielts
segment,'segmәnt,"n. 片段, 部分, 分节, 段\nv. 分割, 分裂\n[计] 段",ielts
segregate,'segrigeit,"a. 分离的, 被隔离的\nvi. 分离, 隔离, 分凝\nvt. 使分离, 使隔离",ielts
seismic,'saizmik,a. 地震的,ielts
selection,si'lekʃәn,"n. 选择, 选文, 精选品\n[医] 选择, 淘汰",ielts
self-defense,selfdi'fens,"n. 自卫, 自卫术, 自卫权\n[法] 自卫, 正当防卫",ielts
self-discipline,'self'disiplin,"n. 自我训练, 自我修养, 自律\n[法] 自律, 自我约束, 自我修养",ielts
self-sufficient,'selfsә'fiʃәnt,"a. 自给自足的, 极为自负的",ielts
semblance,'semblәns,"n. 外表, 伪装, 假象, 少量",ielts
semester,si'mestә,n. 学期,ielts
seminar,'seminɑ:,"n. 研究班, 专题讨论会\n[经] 讨论会, 专家讨论会",ielts
senior,'si:njә,"n. 年长者, 资深者, 毕业班学生\na. 年长的, 高级的, 资深的",ielts
sense,sens,"n. 感应, 感觉, 感官, 意识, 观念, 情理, 知觉, 理智\nvt. 感觉, 觉察, 检测\n[计] 阅读; 检测",ielts
sensible,'sensәbl,"a. 有感觉的, 敏感的, 明智的\n[医] 可感觉的",ielts
sensitive,'sensitiv,"a. 敏感的, 易感的, 灵敏的, 感光的\n[机] 敏感的, 灵敏的, 感度高的",ielts
sentences,ˈsentənsiz,"n. [律]判决, 宣判; 句子（ sentence的名词复数 ）\nv. 宣判, 判决（ sentence的第三人称单数 ）",ielts
sentiment,'sentimәnt,"n. 感情, 感伤, 情操, 情绪, 感想, 意见\n[医] 情感, 情操",ielts
September,sep'tembә,n. 九月,ielts
septic,'septik,"a. 腐败的, 脓毒性的\nn. 引起腐败的物质",ielts
sequence,'si:kwәns,"n. 序列, 续发事件, 顺序, 连续\nvt. 按顺序排好\n[计] 顺序",ielts
serial,'siәriәl,"n. 分期连载作品, 连载小说\na. 连续的, 一连串的, 连载的, 分期偿还的\n[计] 连续的; 串行的",ielts
series,'siәri:z,"n. 串联, 序列, 连续, 系列, 丛书, 套, 级数, 组\n[计] 系列",ielts
serious,'siәriәs,"a. 严肃的, 认真的, 重要的, 严重的\n[电] 严重的",ielts
service,'sә:vis,"n. 服务, 贡献, 雇佣, 公职, 服役, 功劳, 仪式, 送达, 行政部门\nvt. 保养, 维修\na. 武装部队的, 服务性的, 仆人的, 耐用的\n[计] 服务, 业务",ielts
session,'seʃәn,"n. 期间, 开庭期, 会议, 学期\n[计] 会话, 对话, 会晤, 通用任务程序",ielts
set,set,"n. 日落, 同伙, 组合, 集合, 装置\nvt. 放, 安置, 放置, 设定, 使凝结, 点燃, 确定, 点缀, 使就位, 树立, 分配, 调整\nvi. 日落, 凝固, 定型, 搁住, 结果, 适合\na. 决心的, 规定的, 故意的, 持久的, 固定的, 老套的, 准备好的\n[计] 设置; DOS内部命令:改变或显示分配给环境变量的值",ielts
setback,'setbæk,"n. 挫折, 退步, 逆流",ielts
setting,'setiŋ,"n. 环境, 背景, 布景, 镶嵌, 调整, 沉落, 一副餐具\n[计] 设置",ielts
settle,'setl,"n. 有背长椅\nvt. 决定, 整理, 安放, 使定居, 使平静, 支付, 安排, 解决, 结算\nvi. 停留, 下陷, 沉淀, 澄清, 安下心来, 结清, 定居, 安家",ielts
settlement,'setlmәnt,"n. 安顿, 解决, 处理, 结算, 殖民, 殖民地, 沉降\n[医] 居住区; 沉渣",ielts
several,'sevәrәl,"a. 几个的, 一些的, 各自的\npron. 几个",ielts
severe,si'viә,"a. 严格的, 尖锐的, 严肃的, 严重的, 严厉的, 朴素的\n[法] 严厉的, 苛刻的, 严重的",ielts
sewage,'sju:idʒ,"n. 脏水, 污水\n[医] 污水, 污物",ielts
sewer,'su:ә,"n. 下水道, 阴沟, 裁缝师\nvt. 用下水道排, 铺设下水道于",ielts
sex,seks,"n. 性别, 性欲\nvt. 区别...的性别, 引起...的性欲",ielts
shabby,'ʃæbi,"a. 衣衫褴褛的, 低劣的, 破旧的, 吝啬的, 卑鄙的",ielts
shaft,ʃæft,"n. 轴, 箭杆, 矛, 矿井\nvt. 装杆于, 利用",ielts
shallow,'ʃælәu,"n. 水浅的地方, 浅滩\na. 浅的, 肤浅的\nv. (使)变浅",ielts
shamble,'ʃæmbl,"vi. 蹒跚地走, 摇摇晃晃地走, 摇晃不稳\nn. 蹒跚",ielts
shanty,'ʃænti,n. 棚屋,ielts
sharp,ʃɑ:p,"n. 半升音调, 利刃, 骗子\na. 锋利的, 明显的, 敏锐的, 急剧的, 尖刻的, 严厉的, 刺耳的, 精明的\nadv. 锐利地, 急速地",ielts
shatter,'ʃætә,"n. 碎片, 粉碎, 落叶, 喷洒\nvt. 打碎, 使散开, 粉碎, 破坏\nvi. 粉碎, 损坏, 脱落",ielts
shave,ʃeiv,"n. 修面, 刮胡子, 幸免, 剃刀\nvt. 修面, 剃, 修剪, 掠过\nvi. 刮脸, 勉强通过",ielts
shear,ʃiә,"n. 修剪, 剪下的东西, 大剪刀, 切变, 剪切机, 切\nvt. 修剪, 割, 剥夺, 横越, 削剪\nvi. 剪, 修剪, 剪羊毛, 切断",ielts
shed,ʃed,"n. 车棚, 小屋, 脱落之物, 分水岭\nvt. 使流出, 放射, 脱落, 散发, 摆脱\nvi. 流出, 散布, 脱落",ielts
sheep,ʃi:p,"n. 羊, 胆小者",ielts
sheer,ʃiә,"a. 绝对的, 全然的, 纯粹的, 透明的, 峻峭的\nvi. 偏转, 偏航\nvt. 使急转向, 使偏航\nadv. 完全, 全然, 峻峭\nn. 偏航",ielts
sheet,ʃi:t,"n. 床单, 张, 纸张, 印刷品, 裹尸布, 薄片\nvt. 盖上被单, 遍布\nvi. 大片落下\na. 片状的, 成薄片的\n[计] 工作表",ielts
shelf,ʃelf,"n. 架子, 搁板\n[化] 架子",ielts
shell,ʃel,"n. 贝壳, 壳, 外形, 炮弹\nvt. 去壳, 脱落, 炮轰\nvi. 剥落, 脱壳\n[计] 外壳; DOS内部命令:指定命令行处理程序",ielts
shelter,'ʃeltә,"n. 庇护所, 避难所, 庇护, 隐蔽处, 掩蔽\nvt. 庇护, 保护, 隐匿\nvi. 躲避",ielts
shepherd,'ʃepәd,"n. 牧羊人, 牧羊犬, 牧师, 保护者\nvt. 看守, 领导, 指导, 牧羊",ielts
shield,'ʃi:ld,"n. 盾, 防卫物, 保护者, 屏蔽\nvt. 保护, 遮蔽, 屏蔽, 庇护, 挡开, 避开\nvi. 起保护作用",ielts
shift,ʃift,"n. 变化, 移动, 轮班, 手段, 应急办法, 移位\nvt. 替换, 转移, 改变, 推卸, 变速\nvi. 转换, 移动, 转变, 推托, 变速\n[计] DOS内部命令:该命令可将批处理参数向左移动一个位置",ielts
shimmer,'ʃimә,"n. 微光, 闪光\nvi. 闪烁\nvt. 使闪烁",ielts
ship,ʃip,"n. 船, 舰\nvt. 以船运送, 装船, 运送\nvi. 上船, 乘船",ielts
shiver,'ʃivә,"vi. 颤抖, 哆嗦, 被打碎\nvt. 使迎风飘动, 粉碎\nn. 战栗, 碎块",ielts
shoal,ʃәul,"n. 浅水, 浅滩, 沙洲, 鱼群, 暗礁, 潜在危险\na. 浅的\nvi. 鱼成群而游, 变浅\nvt. 使变浅",ielts
shock,ʃɒk,"n. 震动, 冲突, 震惊, 冲击, 突击, 禾束堆, 休克, 长毛狗\nvt. 使震动, 使休克, 使受电击, 震惊得\nvi. 震动, 吓人\na. 蓬乱浓密的",ielts
shoes,,n. 鞋子（shoe的复数）,ielts
shop,ʃɒp,"n. 商店, 工厂, 车间\nvi. 购物, 到处寻找\nvt. 选购",ielts
shopping,'ʃɒpiŋ,"n. 买东西, 购物\n[经] 购物, 买东西",ielts
short,ʃɒ:t,"a. 短的, 近的, 矮的, 短期的, 简短的, 少量的\nadv. 简短地, 突然\nn. 扼要, 短片, 缺乏\nvt. 故意少给, 使短路",ielts
shortage,'ʃɒ:tidʒ,"n. 不足, 缺乏\n[化] 缺额",ielts
shovel,'ʃʌvl,"n. 铲, 铁铲\nv. 铲",ielts
shower,'ʃauә,"n. 阵雨, 淋浴, 一阵, 展出者, 显示者\nvi. 淋浴, 下阵雨\nvt. 淋湿, 倾注",ielts
shred,ʃred,"n. 碎布条, 细片, 少量\nv. 撕碎",ielts
shrewd,ʃru:d,"a. 精明的, 锐利的, 剧烈的, 机灵的, 厉害的",ielts
